uniquestr,method,company,measurements,id,trialn,col 
cfqTQtSM,mk,CTS,0.272371243799441,473,26,-446
,ac,HTC,0.986979529021802,474,88,-385
dIAiGHKZ,mk,TUW,0.867210020854485,475,99,-375
elvvmlkD,ac,CTS,0.153033109574795,476,5,-470
oXVDZBkl,em,HTC,0.006346473949471,477,59,-417
nzQDDMkR,ac,TUW,0.01270910444741,478,89,-388
PlOCVkZi,em,TUW,0.08544798055041,479,19,-459
vjBPdOZM,zf,CTS,0.697203020646418,480,83,-396
iEsNXiho,em,TUW,0.3970022108532,481,25,-455
psXoMxKT,em,HTC,0.492447743840697,482,21,-460
DCSVXJgD,mk,TUW,0.240922354275937,483,60,-422
wtCGlVds,mk,HTC,0.684850810038978,484,19,-464
OJTQtwsq,ac,CTS,0.635930481876035,485,39,-445
HuJsbdnp,mk,TUW,0.291473517754519,486,41,-444
cTVjKAvi,mk,CTS,0.2343355537137,487,57,-429
FTEGXHnl,mk,HTC,0.305340368564698,488,74,-413
,zf,HTC,0.069669687481593,489,10,-478
rglmWolC,zf,TUW,0.764742793286028,490,81,-408
ghcuxDfJ,em,TUW,0.688055706527273,491,21,-469
PupUhFWU,ac,HTC,0.303030059498507,492,63,-428
saHdQOhf,em,CTS,0.240665429234627,493,81,-411
EzbrysIb,ac,HTC,0.984538483596261,494,45,-448
kpWQioMZ,zf,TUW,0.034928705406387,495,85,-409
KDEgPgzp,em,HTC,0.902255546978281,496,96,-399
MCaNRkfe,zf,CTS,0.177739037217838,497,73,-423
ZmPKaRFi,zf,CTS,0.334192091412293,498,32,-465
OCTrRgZa,zf,TUW,0.704822982425283,499,68,-430
bIkhIESb,mk,CTS,0.868495855995081,500,47,-452
lUVvvSwj,ac,TUW,0.011104119444528,501,24,-476
FUJdDULb,ac,HTC,0.114433850026955,502,75,-426
zlIxyCmt,zf,HTC,0.861179851460255,503,60,-442
,em,CTS,0.50402688617252,504,28,-475
FglBvHEs,mk,CTS,0.338254178984494,505,92,-412
qaxNWvJR,ac,TUW,0.486150867355215,506,21,-484
HABLcKLK,em,CTS,0.598618082212896,507,55,-451
IEijuuBA,mk,HTC,0.484847634724466,508,47,-460
EtANSFgW,em,CTS,0.861716725734248,509,25,-483
pudhADWE,mk,HTC,0.996925836629995,510,4,-505
YjZsuMqo,zf,TUW,0.845116105498665,511,39,-471
RoupyFeq,zf,HTC,0.35323143403991,512,70,-441
sdjHGJpS,zf,TUW,0.516566014000596,513,54,-458
rRjtAvVt,em,CTS,0.643096319092098,514,6,-507
hUwLyBJH,em,TUW,0.484917099480017,515,99,-415
,mk,TUW,0.086413972875525,516,5,-510
bBeTaUlR,mk,CTS,0.199222822336734,517,34,-482
ZVFTSZPt,mk,CTS,0.233452970050738,518,8,-509
RMVmEdoe,mk,CTS,0.933507505605831,519,64,-454
hxKAuoAj,mk,HTC,0.747526181746968,520,11,-508
zheUQrRq,em,HTC,0.450491745261336,521,10,-510
euljnxZv,zf,CTS,0.15542586845679,522,15,-506
dhCGstdf,em,CTS,0.503962473912327,523,55,-467
JasxCyXy,zf,HTC,0.615463019561691,524,76,-447
WGiWXIpP,em,TUW,0.633445314345499,525,82,-442
bfxgVnSP,mk,HTC,0.136360473353963,526,34,-491
XIurIKUn,mk,TUW,0.766611359256044,527,52,-474
YtLwJQeH,zf,HTC,0.520252243446004,528,34,-493
,ac,HTC,0.344033607938745,529,48,-480
IIcuzZYY,em,CTS,0.80493251451297,530,9,-520
MClvvRZA,mk,TUW,0.689528928444222,531,79,-451
FHtQgSnQ,zf,CTS,0.614800787666153,532,24,-507
eLJpXzNF,ac,TUW,0.083400490443523,533,78,-454
yGPkTKxN,em,HTC,0.576907557427564,534,12,-521
wnrTpQvA,zf,HTC,0.376386849435796,535,54,-480
MZMxQiTt,ac,CTS,0.280578556807608,536,79,-456
,em,TUW,0.610479411566348,537,42,-494
nnUOaoBI,ac,HTC,0.423430312589913,538,97,-440
PMEHZKGL,mk,HTC,0.673934815702384,539,33,-505
MxrCvQxB,ac,CTS,0.512537512807593,540,3,-536
BHSvfkwG,zf,TUW,0.319358829351136,541,91,-449
IsSjCiqe,em,HTC,0.688121083963158,542,10,-531
kpqxERxP,em,CTS,0.529672195544208,543,8,-534
bcYEVOiW,ac,CTS,0.523062845105995,544,34,-509
YfXOUBZS,zf,HTC,0.609385251068463,545,50,-494
xrZlEYdX,ac,HTC,0.38540765579701,546,7,-538
OQrTBnVx,ac,HTC,0.635783858116668,547,6,-540
qANHlxDI,zf,HTC,0.818308528455282,548,71,-476
vjdaoLzD,em,TUW,0.742306268307437,549,36,-512
,mk,TUW,0.818933940165274,550,10,-539
ksGywmtO,em,HTC,0.539758672190328,551,11,-539
WxZwPvUN,ac,HTC,0.417668584091183,552,94,-457
DasOVobD,ac,HTC,0.361785288554574,553,64,-488
zCgDfUyW,zf,TUW,0.084275700223127,554,77,-476
oksHNBZc,em,HTC,0.317423872709826,555,35,-519
vtDSRHUI,mk,CTS,0.203488257647547,556,67,-488
UlrmtJOG,mk,TUW,0.651264170763951,557,43,-513
PBuDyluU,zf,TUW,0.14245212308363,558,73,-484
PWlhdEtQ,ac,TUW,0.408847440409066,559,18,-540
UxhMRBPu,ac,CTS,0.004617677108456,560,44,-515
rfPHoehL,em,TUW,0.190247932099561,561,21,-539
mEVSSfWf,mk,CTS,0.240390706087751,562,14,-547
JQhWLEKC,zf,CTS,0.743487312709514,563,26,-536
,ac,CTS,0.082789672225873,564,1,-562
mRwOWyUn,mk,CTS,0.469497606677323,565,41,-523
UYWZQflQ,mk,CTS,0.463804372952532,566,71,-494
xdpPrFlA,ac,TUW,0.086945681566148,567,94,-472
QsvHinOe,zf,HTC,0.834265137543521,568,69,-498
LEQgQjtW,em,CTS,0.260243154193651,569,71,-497
GGnpsGZF,em,HTC,0.314340983162249,570,89,-480
knPaUvNj,ac,HTC,0.536555187765694,571,59,-511
VoQjwmrD,mk,HTC,0.819696543801321,572,97,-474
mjMuHptA,ac,HTC,0.497128820440078,573,71,-501
PdWryPDs,ac,CTS,0.723817572251538,574,76,-497
,mk,TUW,0.435144978227916,575,62,-512
vTnNjglT,mk,HTC,0.785297425833232,576,62,-513
yoSDMjMO,em,TUW,0.980490168352774,577,21,-555
JlOwJZbn,zf,CTS,0.772857895733923,578,94,-483
ZwIEdtKA,em,TUW,0.829456807367632,579,27,-551
bSDDralJ,em,CTS,0.277274606581625,580,50,-529
uZoZjQMx,ac,HTC,0.169809752730667,581,84,-496
XpieFQMg,ac,HTC,0.886000891308045,582,61,-520
IxZWDpkl,ac,TUW,0.577462793883629,583,53,-529
soNreEKr,ac,CTS,0.229626331429808,584,64,-519
PRuQxOml,zf,HTC,0.492931285609195,585,86,-498
OaDeWyyD,ac,CTS,0.646999166915783,586,89,-496
tSvcScZV,em,TUW,0.271421711002941,587,62,-524
,ac,CTS,0.915720345643462,588,9,-578
mxUTZKWe,zf,HTC,0.852934884231102,589,56,-532
LykMUJXD,mk,TUW,0.538068080641221,590,93,-496
TUHbhKtJ,ac,CTS,0.062087891737809,591,1,-589
MCcgIZOV,mk,CTS,0.27771708245864,592,7,-584
erOOEjyo,zf,HTC,0.923080852380895,593,38,-554
MVpDTrom,mk,TUW,0.181859514980931,594,22,-571
STHpsOrh,zf,TUW,0.757198751656679,595,14,-580
TLDDaBuS,em,HTC,0.613892384605216,596,18,-577
nEpUwdbn,mk,TUW,0.937658672900261,597,59,-537
glHBdOhm,zf,CTS,0.735205291117971,598,21,-576
QiRxpajp,mk,TUW,0.185182885626123,599,41,-557
,em,TUW,0.099372830442049,600,58,-541
,zf,CTS,0.435038578004594,601,89,-511
,mk,TUW,0.712861467785922,602,38,-563
iLOcheeJ,ac,TUW,0.952838669134964,603,91,-511
aRdierrN,ac,TUW,0.037779240445168,604,39,-564
McrsoGVN,em,TUW,0.051669215136094,605,5,-599
mYIQeRUr,em,TUW,0.981357676758796,606,42,-563
vHArFfCa,zf,TUW,0.130691561388268,607,53,-553
aSmbaZlI,zf,HTC,0.336420709906318,608,16,-591
rvwGVWEG,ac,HTC,0.66230471620963,609,78,-530
HnEKhPJx,ac,HTC,0.220835164490359,610,39,-570
fpDdMElw,mk,CTS,0.32082046397843,611,47,-563
GemXHcUi,ac,CTS,0.161536160268051,612,49,-562
,ac,TUW,0.512621720563684,613,85,-527
shRUboOv,em,CTS,0.75066499971474,614,28,-585
nuNVULWY,ac,TUW,0.303493645446051,615,87,-527
eUKtPibD,em,HTC,0.80939056585884,616,57,-558
CarMejMX,zf,HTC,0.43069718943416,617,58,-558
GhPxUwJT,ac,HTC,0.360387489888277,618,7,-610
KcBCQkgU,ac,TUW,0.899469600306638,619,66,-552
cQgBDCOu,em,CTS,0.962638484944571,620,64,-555
Mtojiypm,em,TUW,0.310703482772688,621,34,-586
,mk,CTS,0.721576953587781,622,25,-596
bNcyGImG,mk,CTS,0.368023073866763,623,3,-619
UNEYFjjH,zf,TUW,0.863970407820406,624,80,-543
TiqorESj,mk,HTC,0.970549576275442,625,36,-588
CdEQUQKo,em,HTC,0.729779467418893,626,86,-539
BogEgGRz,em,CTS,0.18346311118832,627,97,-529
HsHPKwcn,mk,CTS,0.626401748315171,628,53,-574
rFhZpAmx,em,TUW,0.203518432611728,629,1,-627
ycIlVYHU,em,CTS,0.424500360842626,630,64,-565
pOfooyGB,em,TUW,0.290986415158887,631,30,-600
,em,TUW,0.841015545385625,632,4,-627
NCVEdtJJ,mk,CTS,0.422940933394874,633,50,-582
nzKNKAaq,mk,TUW,0.377079536520029,634,39,-594
vRPmiugA,ac,CTS,0.807548904790665,635,50,-584
oIcpVLXu,zf,TUW,0.161231678494325,636,75,-560
ZdWUpjTF,mk,CTS,0.341984418514712,637,91,-545
keyHYjHy,mk,CTS,0.378340385833401,638,92,-545
nJWIIWwF,ac,TUW,0.886837069277577,639,55,-583
pUJGTvVO,zf,CTS,0.18618718347122,640,87,-552
JDRTDjSX,ac,CTS,0.882864225186878,641,49,-591
apoHggLe,mk,CTS,0.428632902364627,642,91,-550
ttcBmZmc,mk,TUW,0.884133209388957,643,22,-620
htIHWVFn,ac,HTC,0.151644366583707,644,70,-573
qQKkcnkP,zf,HTC,0.084716140542774,645,38,-606
,mk,HTC,0.192357307734151,646,31,-614
lcTqcjNY,ac,CTS,0.137459928481734,647,18,-628
ABGDIFNW,mk,TUW,0.043675722636559,648,46,-601
efmKfAeU,ac,HTC,0.067517983214925,649,8,-640
,ac,HTC,0.044928454987373,650,52,-597
fIaYjbdB,ac,CTS,0.46158121697814,651,51,-599
PuEeSeDN,zf,TUW,0.997022391031686,652,47,-604
iythZVWP,em,HTC,0.691889047305544,653,85,-567
uMcnxAyq,em,HTC,0.962399512538735,654,31,-622
SSUHCLHe,em,CTS,0.897140174474216,655,0,-654
cFsDmkLQ,em,TUW,0.763118900706574,656,7,-648
zSLYRPXz,zf,TUW,0.53252315523441,657,40,-616
MpilMYoI,em,CTS,0.856806557081367,658,19,-638
GlJLCRRc,zf,TUW,0.080808503242773,659,37,-621
,ac,HTC,0.560768711764194,660,65,-594
NqrBILOO,mk,CTS,0.843644503977881,661,45,-615
ulQhzHtM,mk,TUW,0.371270531619642,662,2,-659
QGimnNaB,em,HTC,0.894921323422817,663,12,-650
Icozeswa,zf,HTC,0.662431813774164,664,15,-648
RpaorIxH,zf,HTC,0.636124722660114,665,30,-634
RRbimutC,ac,CTS,0.093060674763726,666,25,-640
YgCQNUHG,mk,TUW,0.601158290562839,667,5,-661
nMAFHOzF,em,TUW,0.464503582513166,668,79,-588
PdxrzgoK,ac,CTS,0.543934602208732,669,38,-630
,ac,HTC,0.063149811267809,670,98,-571
WMCCVQfu,zf,TUW,0.340785315867077,671,45,-625
spAwhBnm,ac,TUW,0.852920877998814,672,24,-647
ocVcTZNf,ac,HTC,0.993262078634012,673,57,-615
eXhWFTan,mk,HTC,0.628538211050218,674,85,-588
jaffPDRc,ac,HTC,0.735115408298898,675,34,-640
txHvBjts,em,CTS,0.594797665025984,676,17,-658
IRcppZZb,em,HTC,0.789306125067125,677,37,-639
AufNtnxn,em,CTS,0.104976463212913,678,33,-644
GRXYgGxo,ac,HTC,0.784445907200997,679,94,-584
YIIFojVX,mk,TUW,0.63253421125593,680,2,-677
MaovvEte,mk,CTS,0.083062863535357,681,29,-651
,zf,HTC,0.740296713855115,682,96,-585
kFFOHeiq,em,CTS,0.493072984733882,683,27,-655
tRkvaVWd,ac,CTS,0.026718500334664,684,50,-633
gWxVNcDX,mk,TUW,0.83634950820847,685,14,-670
fLiUjyIx,ac,TUW,0.419658117323168,686,63,-622
JahrkzbF,zf,TUW,0.930845801966116,687,98,-588
tJwUmIBP,em,HTC,0.183835081892342,688,74,-613
wYmhcwgo,mk,CTS,0.442074317682254,689,52,-636
fAfnMQZF,ac,TUW,0.926890650137322,690,81,-608
ofBwXVjW,ac,CTS,0.341307991181323,691,28,-662
HGCnWnPl,mk,HTC,0.759598784769077,692,35,-656
IhkEeFXT,ac,TUW,0.925862454724029,693,61,-631
kOVDLWdT,em,TUW,0.304852036001144,694,11,-682
,ac,HTC,0.28196719579926,695,47,-647
DSqUCqup,zf,CTS,0.684551758493601,696,48,-647
BMSTELDa,mk,HTC,0.416178104905769,697,41,-655
RxdIshfF,zf,TUW,0.92411070354679,698,75,-622
vzKImUBN,zf,CTS,0.903044654912627,699,78,-620
yXdHfCUk,ac,CTS,0.591249543176279,700,54,-645
IsBNGmQm,zf,HTC,0.453166140182898,701,79,-621
,zf,HTC,0.638362444717994,702,9,-692
SPJAAqcS,em,TUW,0.2854222760982,703,61,-641
DCYjzxYS,zf,CTS,0.892417608253386,704,91,-612
wZKGWxsu,ac,HTC,0.359163683735539,705,37,-667
KPDeeHjr,ac,TUW,0.024380612613826,706,37,-668
Pnmlwrid,mk,HTC,0.244334913174931,707,76,-630
PgTQWmPd,em,CTS,0.870755027901892,708,13,-694
xaLjKRuH,mk,TUW,0.392776574720545,709,79,-629
UwGRmjJC,zf,CTS,0.377464014296279,710,80,-629
yzBgeLCu,zf,CTS,0.754064952306236,711,29,-681
EgxYVzEI,zf,TUW,0.107442642030071,712,85,-626
xnJRZJOM,em,HTC,0.937928182256646,713,14,-698
WMbAVjJZ,ac,TUW,0.219293369988943,714,77,-636
iwZSFtKl,ac,HTC,0.263223300854256,715,27,-687
rQoXDwNz,ac,HTC,0.034376404563629,716,62,-653
,em,HTC,0.594049520988815,717,37,-679
wuonOSCW,mk,CTS,0.538745991634492,718,1,-716
awBMDBUr,ac,CTS,0.905818582121074,719,0,-718
DKxXeHqv,mk,TUW,0.737170817877813,720,45,-674
UQnaZQCa,zf,HTC,0.601002177022938,721,75,-645
,em,HTC,0.262555113370499,722,61,-660
pBfuPWcs,ac,HTC,0.85091775011156,723,86,-636
TjdkCBtD,zf,HTC,0.103772151608033,724,53,-670
JDnUqtWH,ac,HTC,0.874210971525658,725,48,-676
JhpuKfQW,zf,CTS,0.487219744828184,726,69,-656
qjFjEvaD,zf,TUW,0.44682260352991,727,1,-725
JGgyyvXc,em,HTC,0.934911136606614,728,90,-637
,zf,HTC,0.321893251018083,729,33,-695
JwqctwDh,zf,CTS,0.995990280114098,730,37,-692
okLOFafF,ac,TUW,0.54418202419337,731,6,-724
yZOQseTw,zf,CTS,0.287614800694407,732,31,-700
MLGIYzOU,ac,HTC,0.904457182602036,733,42,-690
JDOItJMZ,em,CTS,0.345827374609665,734,44,-689
hclegCyk,ac,HTC,0.407724780962225,735,40,-694
fDjnrYlY,mk,CTS,0.591610573494192,736,34,-701
loojJBOj,em,CTS,0.416507245915296,737,35,-701
wMapyMrY,em,CTS,0.564569990644473,738,64,-673
yplBGANL,em,HTC,0.488979736832893,739,40,-698
KngNdzKv,em,CTS,0.93102748906538,740,28,-711
,ac,HTC,0.007202911068,741,35,-705
XwpweGns,em,HTC,0.49584726486548,742,40,-701
IlxfDHyN,ac,TUW,0.858157598973276,743,51,-691
WocDeNHA,zf,HTC,0.541134199851597,744,19,-724
XmaBeLDt,ac,TUW,0.750812431276986,745,20,-724
PVpSHThu,ac,CTS,0.169667151294504,746,49,-696
ZnUMebqA,ac,HTC,0.332064060306562,747,48,-698
qGDyHXNi,zf,HTC,0.709796714248991,748,2,-745
wNQKfNWd,mk,CTS,0.771150750579463,749,27,-721
EynuRtfS,ac,CTS,0.434470942734788,750,55,-694
vOlwzMkC,zf,TUW,0.026353444063754,751,17,-733
ijEwXuDi,ac,CTS,0.890168388497265,752,90,-661
OXyayIoS,em,TUW,0.826970953798062,753,14,-738
,ac,TUW,0.595276961917541,754,11,-742
qWtUvJFf,zf,HTC,0.498717370678718,755,89,-665
eUoRtfRY,mk,CTS,0.376942539769556,756,17,-738
nWQERoFB,em,HTC,0.118562743154495,757,85,-671
KrIonFKj,ac,CTS,0.123419141761302,758,37,-720
lnQkNEdP,em,HTC,0.144449178162599,759,34,-724
SGMzLjZU,mk,CTS,0.520091803454362,760,30,-729
eXFFzIli,zf,CTS,0.3488124227713,761,42,-718
rSXfGDVC,em,TUW,0.55694447201817,762,87,-674
RftrRFSB,mk,HTC,0.708371872115369,763,55,-707
eQfAEfUw,em,HTC,0.421882276083559,764,79,-684
nPNMzXvN,mk,CTS,0.634629425402473,765,19,-745
iVABqDFP,ac,TUW,0.702921607546299,766,8,-757
mkQzxVpl,mk,TUW,0.376744705192433,767,94,-672
uOOSYqNm,zf,TUW,0.025457718676627,768,53,-714
AViSBZif,ac,CTS,0.800232492883816,769,34,-734
UBjtjjca,zf,TUW,0.161081575411023,770,48,-721
MbZPijUl,em,HTC,0.851533568201902,771,97,-673
WgeZWoSx,ac,CTS,0.414745324209553,772,6,-765
TsOqwrfy,em,TUW,0.22102526931279,773,33,-739
XZwNPzzD,em,CTS,0.364629040687331,774,73,-700
zZzEevBg,ac,TUW,0.155148753819988,775,7,-767
bHBGxfBr,ac,CTS,0.722583573973952,776,33,-742
JEOFlgqU,ac,HTC,0.738693009293302,777,3,-773
AsPjsYqx,mk,HTC,0.293864820247845,778,2,-775
ELSsKZwz,zf,CTS,0.41700469225603,779,78,-700
FJqrsWmd,mk,HTC,0.978516647115305,780,30,-749
UYBveikM,em,CTS,0.820114096067062,781,31,-749
WhLMQLyf,ac,HTC,0.436387362959662,782,84,-697
VGWgQUTc,mk,CTS,0.955000870946824,783,22,-760
pLCJbwrQ,ac,CTS,0.480832168038692,784,94,-689
kEnggYYv,zf,CTS,0.561558873631951,785,17,-767
gpvDJoSK,zf,CTS,0.477292643105522,786,3,-782
HTzizjAZ,ac,TUW,0.298315452564416,787,84,-702
WhICgQxm,em,CTS,0.007593650699622,788,44,-743
XFxkOMUm,ac,CTS,0.692951776860135,789,63,-725
ZBLOTNvN,mk,TUW,0.592627812331679,790,37,-752
QfiMsZpn,zf,TUW,0.179102549182659,791,25,-765
MfizXcBn,em,HTC,0.930569853796018,792,98,-693
yaVdldMs,ac,CTS,0.914358872711883,793,23,-769
DwSrxuTx,zf,TUW,0.723610969806089,794,41,-752
ivUAuhIA,em,CTS,0.370152894668423,795,24,-770
LhHSLqGB,ac,CTS,0.291793719322435,796,52,-743
qwDfNnmI,mk,CTS,0.830700517343801,797,88,-708
ybbUGucd,em,HTC,0.87711008996014,798,66,-731
tbUxmrdr,zf,CTS,0.94108577757003,799,12,-786
hmBsHCGQ,mk,TUW,0.803062236027108,800,27,-772
fsPxKjsS,mk,CTS,0.15405995125988,801,3,-797
,em,CTS,0.214867867099762,802,70,-731
hObOdlDa,mk,TUW,0.210236090587406,803,13,-789
VtVINcpX,ac,TUW,0.079175717585482,804,91,-712
WliRKRBE,ac,TUW,0.813908859603048,805,8,-796
lFhZtdDs,ac,CTS,0.568965580675406,806,45,-760
SctGGyzL,ac,CTS,0.679659357739181,807,97,-709
EGCLKWkx,ac,CTS,0.008238376621401,808,68,-739
dvqpIuUQ,mk,TUW,0.539984799254895,809,80,-728
XTKeffSB,zf,CTS,0.891951227866741,810,72,-737
REXVawEC,ac,HTC,0.244439654233173,811,97,-713
NAcTCTnS,ac,CTS,0.833502737393964,812,17,-794
RDdkqLcy,em,TUW,0.067463032671983,813,52,-760
ZFcLmTVI,zf,TUW,0.965914368744272,814,40,-773
,em,TUW,0.655997318641962,815,85,-729
oCducFBt,zf,CTS,0.922531449433147,816,73,-742
zfenOMTx,mk,CTS,0.820074022462038,817,3,-813
FugaGdlf,zf,HTC,0.621464003987373,818,1,-816
nAxfZohp,ac,HTC,0.569520061420832,819,62,-756
iyJgFwGX,em,TUW,0.414967391167862,820,33,-786
TpdepAVK,ac,TUW,0.045570746772844,821,6,-814
AOHLTSOM,zf,HTC,0.780486619801315,822,29,-792
,em,CTS,0.508313186348177,823,28,-794
GTdWusqR,ac,HTC,0.140606308609881,824,34,-789
TgUlrRFt,zf,CTS,0.615540611783876,825,10,-814
KJeUQVEF,em,CTS,0.4346326681273,826,2,-823
ujmMfKLF,ac,HTC,0.804869818448443,827,2,-824
LcDypMOs,zf,TUW,0.351011264881099,828,0,-827
QXZupUwe,ac,HTC,0.582765236045081,829,37,-791
EsoewlaN,ac,HTC,0.00472128770788,830,6,-823
xoRTSgfk,ac,HTC,0.227140992314644,831,18,-812
cMqbiEte,zf,TUW,0.097515565460645,832,53,-778
yMghyclN,zf,HTC,0.713980384992387,833,88,-744
gMYbKahw,zf,CTS,0.97196088336319,834,23,-810
,zf,TUW,0.067449177858202,835,96,-738
WFcBczfC,ac,HTC,0.573627164801392,836,22,-813
dJjGOOtD,ac,HTC,0.189967482334577,837,80,-756
LPskHoDA,zf,TUW,0.346088440922349,838,87,-750
KKUKagwI,zf,CTS,0.462357308647577,839,89,-749
vPPqRafY,mk,HTC,0.834769994693294,840,7,-832
PCmAyXTx,em,CTS,0.711007302105568,841,69,-771
TNjJKBxt,em,CTS,0.197896603655618,842,16,-825
RECVhygQ,zf,HTC,0.726966481063084,843,60,-782
zyxtBxMT,em,TUW,0.360385489199553,844,96,-747
JMETNAzQ,zf,HTC,0.291023131044417,845,23,-821
xGCNUfQS,mk,TUW,0.67800068998132,846,40,-805
vrcnTIWs,mk,CTS,0.312443648172717,847,45,-801
AvsHIrsd,mk,HTC,0.39413207633807,848,88,-759
hxuwsrYY,mk,TUW,0.305237545836697,849,35,-813
MtUlWLpJ,mk,HTC,0.086996113485808,850,44,-805
pmZsCukH,mk,CTS,0.728012212651717,851,3,-847
JFgrVQuY,zf,CTS,0.575378482701235,852,74,-777
kcQzvfPf,em,TUW,0.635305952450308,853,62,-790
RQwWtnfv,ac,HTC,0.588230111335741,854,4,-849
GPjWEmLG,em,HTC,0.302476096632079,855,1,-853
LhfqqwfU,mk,TUW,0.043923240888592,856,21,-834
hYvJQGlt,mk,TUW,0.257523056799431,857,86,-770
qMddAsTh,mk,HTC,0.666336283198286,858,56,-801
fdUjjDcR,ac,TUW,0.062267251816786,859,14,-844
egBvzuwR,mk,TUW,0.880571637250379,860,58,-801
expuWfsH,ac,HTC,0.807005521892419,861,76,-784
AcPozzjV,em,HTC,0.521048435633426,862,6,-855
XPmOUilB,em,TUW,0.487595395797531,863,31,-831
UYOasFvT,em,HTC,0.487182385636402,864,3,-860
SnACdCzA,em,HTC,0.323108876338349,865,39,-825
RLKTPcxU,em,TUW,0.850684309090585,866,29,-836
tXSNRVIK,em,HTC,0.753704407596108,867,80,-786
oFOgHWzj,mk,HTC,0.061056990916695,868,15,-852
JYDLqzzP,zf,TUW,0.714893062605738,869,68,-800
auhbBmEQ,mk,CTS,0.369566028702407,870,55,-814
YfyctmoP,zf,HTC,0.344981663178895,871,60,-810
vjgZhmah,ac,HTC,0.783061195795059,872,81,-790
sBvCXRSA,em,CTS,0.265033872326493,873,91,-781
,zf,HTC,0.212248205607631,874,19,-854
,zf,TUW,0.531953071572375,875,93,-781
bQnednWj,mk,CTS,0.513996272165905,876,37,-838
SgwCgNUg,zf,CTS,0.606978217478747,877,38,-838
PFvbRLGx,em,TUW,0.956262146692773,878,62,-815
yebirGqU,ac,TUW,0.223520568329149,879,40,-838
JtRrWFij,ac,TUW,0.611494660439929,880,95,-784
CVZKnKFl,zf,HTC,0.381168419678053,881,4,-876
,ac,TUW,0.025935141466277,882,72,-809
MEgZZBDB,zf,CTS,0.557831849203101,883,56,-826
,mk,CTS,0.79696633313165,884,22,-861
qnfMjNbn,zf,HTC,0.415687978767958,885,14,-870
QUCNsWVe,em,CTS,0.864028915007483,886,9,-876
oltRftyV,zf,HTC,0.504265422921706,887,84,-802
njiybXUG,ac,HTC,0.63456408716383,888,39,-848
InEVgaIa,mk,HTC,0.920348821899108,889,79,-809
SJrPKxEX,zf,CTS,0.275231677097792,890,94,-795
AxFAbqnN,mk,HTC,0.290394414786751,891,80,-810
bDIPUMOJ,mk,TUW,0.837868229432518,892,93,-798
aPTcNMyV,em,CTS,0.144892045842354,893,74,-818
FnTyNvQv,mk,CTS,0.820457632424487,894,55,-838
,ac,HTC,0.33274912337439,895,35,-859
MyqIHCTl,zf,TUW,0.002628828727407,896,67,-828
hvDMlWvh,em,TUW,0.961837505112607,897,76,-820
cJkJcJtN,mk,HTC,0.163665895662021,898,82,-815
KUQKOdte,ac,HTC,0.000928104507414,899,99,-799
acvkYwOc,zf,TUW,0.982983843561646,900,19,-880
FLadocvo,mk,TUW,0.384175001365881,901,61,-839
,ac,HTC,0.845510203582092,902,24,-877
egDatQJx,mk,HTC,0.637722836414241,903,19,-883
kjqtUCHG,zf,TUW,0.445597978501457,904,6,-897
iVsiVXdZ,em,HTC,0.2206882306703,905,15,-889
YdVoOgCP,zf,TUW,0.603720469445681,906,24,-881
METSHooE,mk,HTC,0.913675674906772,907,83,-823
jFHauPIZ,ac,CTS,0.378102650106831,908,87,-820
EajTCKsq,em,TUW,0.130182508007551,909,63,-845
lrwjsBkU,zf,CTS,0.058193585869562,910,42,-867
enjZqvZI,ac,HTC,0.528807808578266,911,97,-813
hzYVBmSF,em,CTS,0.568319062831216,912,24,-887
kDfrbJeq,zf,CTS,0.954509938318433,913,69,-843
,ac,CTS,0.638509467135614,914,78,-835
KNdVacpS,mk,CTS,0.20249414883826,915,90,-824
tNPvmThY,ac,HTC,0.083130122712218,916,46,-869
vIYRdvgp,mk,HTC,0.913152604882329,917,0,-916
QuooWNjO,ac,TUW,0.181320292448321,918,9,-908
uHmRDuZG,mk,TUW,0.76259998700644,919,98,-820
ZrigoyJt,ac,TUW,0.336642880196297,920,93,-826
,em,CTS,0.112822738147118,921,29,-891
bOWJIEwM,ac,TUW,0.849628937856748,922,3,-918
KgjaGreZ,em,CTS,0.833940114886565,923,38,-884
,em,TUW,0.443396664224973,924,75,-848
EZNLEhGC,mk,TUW,0.604865200598055,925,35,-889
qeKHQdPJ,zf,HTC,0.826937038991008,926,86,-839
XUGNIpLN,zf,HTC,0.464417815118722,927,33,-893
,zf,CTS,0.416679038210094,928,30,-897
gEehQBBc,em,HTC,0.431764269398861,929,73,-855
GCpTmDbW,ac,HTC,0.968086592989745,930,12,-917
oPFrwSDw,em,CTS,0.137990434778034,931,99,-831
yxorwIKH,ac,HTC,0.546262111221402,932,4,-927
IicNwNCm,ac,TUW,0.69460439690052,933,33,-899
,mk,HTC,0.251228461309611,934,35,-898
MuFlVfhx,zf,HTC,0.932884397277772,935,21,-913
pZVTcQVc,mk,HTC,0.635457885382805,936,3,-932
KIbVxGFU,zf,HTC,0.18784296733228,937,90,-846
ioMuRCuK,zf,TUW,0.530594262705097,938,50,-887
rsDOBuhU,zf,TUW,0.57962244015165,939,85,-853
qQgWmAPD,ac,CTS,0.181813559046832,940,56,-883
,zf,CTS,0.493900416694069,941,2,-938
WblPUqlr,em,HTC,0.196976338719566,942,33,-908
ZGuwfTvh,mk,HTC,0.144448034173978,943,8,-934
