linie,richtung,betriebsdatum,fahrzeug,kurs,seq_von,halt_diva_von,halt_punkt_diva_von,halt_kurz_von1,datum_von,soll_an_von,ist_an_von,soll_ab_von,ist_ab_von,seq_nach,halt_diva_nach,halt_punkt_diva_nach,halt_kurz_nach1,datum_nach,soll_an_nach,ist_an_nach1,soll_ab_nach,ist_ab_nach,fahrt_id,fahrweg_id,fw_no,fw_typ,fw_kurz,fw_lang,umlauf_von,halt_id_von,halt_id_nach,halt_punkt_id_von,halt_punkt_id_nach
2,1,15.01.17,3011,9,16,601,0,BOES,15.01.17,20460,20439,20472,20448,17,615,0,BURK,15.01.17,20550,20515,20568,20523,7908,42738,1,1,1,FARB - BTIE,136585,2228,2590,12823,12843
2,1,15.01.17,3011,9,15,1861,0,PARA,15.01.17,20400,20374,20418,20393,16,601,0,BOES,15.01.17,20460,20439,20472,20448,7908,42738,1,1,1,FARB - BTIE,136585,1528,2228,12584,12823
2,1,15.01.17,3011,9,14,2396,0,SIHS,15.01.17,20316,20291,20328,20301,15,1861,0,PARA,15.01.17,20400,20374,20418,20393,7908,42738,1,1,1,FARB - BTIE,136585,2657,1528,10574,12584
2,1,15.01.17,3011,9,13,2556,0,STAU,15.01.17,20148,20096,20238,20215,14,2396,0,SIHS,15.01.17,20316,20291,20328,20301,7908,42738,1,1,1,FARB - BTIE,136585,1502,2657,10622,10574
2,1,15.01.17,3011,9,12,478,0,BEZI,15.01.17,20058,20013,20070,20023,13,2556,0,STAU,15.01.17,20148,20096,20238,20215,7908,42738,1,1,1,FARB - BTIE,136585,1306,1502,12780,10622
2,1,15.01.17,3011,9,24,2907,0,WILD,15.01.17,25566,25540,25578,25548,25,3041,0,BTIE,15.01.17,25650,25612,25650,26223,7910,42738,1,1,1,FARB - BTIE,136585,2651,2788,10566,12775
2,1,15.01.17,3011,9,23,917,0,FROE,15.01.17,25512,25490,25524,25501,24,2907,0,WILD,15.01.17,25566,25540,25578,25548,7910,42738,1,1,1,FARB - BTIE,136585,2680,2651,10545,10566
2,1,15.01.17,3011,9,22,1286,0,HOES,15.01.17,25446,25426,25458,25437,23,917,0,FROE,15.01.17,25512,25490,25524,25501,7910,42738,1,1,1,FARB - BTIE,136585,2615,2680,5964,10545
2,1,15.01.17,3011,9,21,832,0,FELD,15.01.17,25386,25371,25398,25381,22,1286,0,HOES,15.01.17,25446,25426,25458,25437,7910,42738,1,1,1,FARB - BTIE,136585,2689,2615,10560,5964
2,1,15.01.17,3011,9,20,1456,0,KRES,15.01.17,25314,25301,25326,25312,21,832,0,FELD,15.01.17,25386,25371,25398,25381,7910,42738,1,1,1,FARB - BTIE,136585,2612,2689,10577,10560
2,1,15.01.17,3011,9,19,1845,0,OPER,15.01.17,25248,25199,25266,25251,20,1456,0,KRES,15.01.17,25314,25301,25326,25312,7910,42738,1,1,1,FARB - BTIE,136585,2104,2612,10538,10577
2,1,15.01.17,3011,9,18,440,0,BELL,15.01.17,25146,25099,25176,25134,19,1845,0,OPER,15.01.17,25248,25199,25266,25251,7910,42738,1,1,1,FARB - BTIE,136585,1565,2104,12485,10538
2,1,15.01.17,3011,9,17,615,0,BURK,15.01.17,25050,25024,25068,25033,18,440,0,BELL,15.01.17,25146,25099,25176,25134,7910,42738,1,1,1,FARB - BTIE,136585,2590,1565,12843,12485
2,1,15.01.17,3011,9,16,601,0,BOES,15.01.17,24960,24946,24972,24956,17,615,0,BURK,15.01.17,25050,25024,25068,25033,7910,42738,1,1,1,FARB - BTIE,136585,2228,2590,12823,12843
2,1,15.01.17,3011,9,15,1861,0,PARA,15.01.17,24900,24895,24918,24904,16,601,0,BOES,15.01.17,24960,24946,24972,24956,7910,42738,1,1,1,FARB - BTIE,136585,1528,2228,12584,12823
2,1,15.01.17,3011,9,14,2396,0,SIHS,15.01.17,24816,24805,24828,24816,15,1861,0,PARA,15.01.17,24900,24895,24918,24904,7910,42738,1,1,1,FARB - BTIE,136585,2657,1528,10574,12584
2,1,15.01.17,3011,9,13,2556,0,STAU,15.01.17,24648,24624,24738,24714,14,2396,0,SIHS,15.01.17,24816,24805,24828,24816,7910,42738,1,1,1,FARB - BTIE,136585,1502,2657,10622,10574
2,1,15.01.17,3011,9,12,478,0,BEZI,15.01.17,24558,24544,24570,24554,13,2556,0,STAU,15.01.17,24648,24624,24738,24714,7910,42738,1,1,1,FARB - BTIE,136585,1306,1502,12780,10622
2,1,15.01.17,3011,9,11,1357,0,KALK,15.01.17,24474,24473,24492,24486,12,478,0,BEZI,15.01.17,24558,24544,24570,24554,7910,42738,1,1,1,FARB - BTIE,136585,1906,1306,10760,12780
2,1,15.01.17,3011,9,10,1579,0,LOCH,15.01.17,24390,24362,24408,24376,11,1357,0,KALK,15.01.17,24474,24473,24492,24486,7910,42738,1,1,1,FARB - BTIE,136585,2248,1906,10559,10760
2,1,15.01.17,3011,9,9,3019,0,ZYPR,15.01.17,24336,24307,24348,24320,10,1579,0,LOCH,15.01.17,24390,24362,24408,24376,7910,42738,1,1,1,FARB - BTIE,136585,2250,2248,10570,10559
2,1,15.01.17,3011,9,8,48,0,ALBP,15.01.17,24258,24240,24282,24255,9,3019,0,ZYPR,15.01.17,24336,24307,24348,24320,7910,42738,1,1,1,FARB - BTIE,136585,1535,2250,12463,10570
2,1,15.01.17,3011,9,7,1548,0,LETG,15.01.17,24174,24154,24186,24170,8,48,0,ALBP,15.01.17,24258,24240,24282,24255,7910,42738,1,1,1,FARB - BTIE,136585,2245,1535,10550,12463
2,1,15.01.17,3011,9,6,883,0,FREI,15.01.17,24108,24074,24126,24104,7,1548,0,LETG,15.01.17,24174,24154,24186,24170,7910,42738,1,1,1,FARB - BTIE,136585,2253,2245,5122,10550
2,1,15.01.17,3011,9,5,1364,0,KAPP,15.01.17,24036,24009,24048,24018,6,883,0,FREI,15.01.17,24108,24074,24126,24104,7910,42738,1,1,1,FARB - BTIE,136585,2244,2253,10576,5122
2,1,15.01.17,3011,9,4,1026,0,GRIM,15.01.17,23952,23927,23964,23939,5,1364,0,KAPP,15.01.17,24036,24009,24048,24018,7910,42738,1,1,1,FARB - BTIE,136585,2770,2244,10571,10576
2,1,15.01.17,3011,9,3,1570,0,LIND,15.01.17,23886,23870,23904,23883,4,1026,0,GRIM,15.01.17,23952,23927,23964,23939,7910,42738,1,1,1,FARB - BTIE,136585,2535,2770,10537,10571
2,1,15.01.17,3011,9,2,137,0,BACH,15.01.17,23832,23819,23844,23828,3,1570,0,LIND,15.01.17,23886,23870,23904,23883,7910,42738,1,1,1,FARB - BTIE,136585,2818,2535,12583,10537
2,1,15.01.17,3011,9,1,821,0,FARB,15.01.17,23790,23768,23790,23768,2,137,0,BACH,15.01.17,23832,23819,23844,23828,7910,42738,1,1,1,FARB - BTIE,136585,1310,2818,10578,12583
2,1,15.01.17,2059,2,24,2907,0,WILD,15.01.17,26466,26412,26478,26421,25,3041,0,BTIE,15.01.17,26550,26486,26550,27139,8424,42738,1,1,1,FARB - BTIE,136260,2651,2788,10566,12775
2,1,15.01.17,2059,2,23,917,0,FROE,15.01.17,26412,26364,26424,26371,24,2907,0,WILD,15.01.17,26466,26412,26478,26421,8424,42738,1,1,1,FARB - BTIE,136260,2680,2651,10545,10566
2,1,15.01.17,2059,2,22,1286,0,HOES,15.01.17,26346,26308,26358,26314,23,917,0,FROE,15.01.17,26412,26364,26424,26371,8424,42738,1,1,1,FARB - BTIE,136260,2615,2680,5964,10545
2,1,15.01.17,2059,2,21,832,0,FELD,15.01.17,26286,26254,26298,26263,22,1286,0,HOES,15.01.17,26346,26308,26358,26314,8424,42738,1,1,1,FARB - BTIE,136260,2689,2615,10560,5964
2,1,15.01.17,2059,2,20,1456,0,KRES,15.01.17,26214,26184,26226,26204,21,832,0,FELD,15.01.17,26286,26254,26298,26263,8424,42738,1,1,1,FARB - BTIE,136260,2612,2689,10577,10560
2,1,15.01.17,2059,2,19,1845,0,OPER,15.01.17,26148,26119,26166,26142,20,1456,0,KRES,15.01.17,26214,26184,26226,26204,8424,42738,1,1,1,FARB - BTIE,136260,2104,2612,10538,10577
2,1,15.01.17,2059,2,18,440,0,BELL,15.01.17,26046,26015,26076,26064,19,1845,0,OPER,15.01.17,26148,26119,26166,26142,8424,42738,1,1,1,FARB - BTIE,136260,1565,2104,12485,10538
2,1,15.01.17,2059,2,17,615,0,BURK,15.01.17,25950,25953,25968,25960,18,440,0,BELL,15.01.17,26046,26015,26076,26064,8424,42738,1,1,1,FARB - BTIE,136260,2590,1565,12843,12485
2,1,15.01.17,2059,2,16,601,0,BOES,15.01.17,25860,25868,25872,25886,17,615,0,BURK,15.01.17,25950,25953,25968,25960,8424,42738,1,1,1,FARB - BTIE,136260,2228,2590,12823,12843
2,1,15.01.17,2059,2,15,1861,0,PARA,15.01.17,25800,25794,25818,25821,16,601,0,BOES,15.01.17,25860,25868,25872,25886,8424,42738,1,1,1,FARB - BTIE,136260,1528,2228,12584,12823
2,1,15.01.17,2059,2,14,2396,0,SIHS,15.01.17,25716,25701,25728,25711,15,1861,0,PARA,15.01.17,25800,25794,25818,25821,8424,42738,1,1,1,FARB - BTIE,136260,2657,1528,10574,12584
2,1,15.01.17,2059,2,13,2556,0,STAU,15.01.17,25548,25499,25638,25628,14,2396,0,SIHS,15.01.17,25716,25701,25728,25711,8424,42738,1,1,1,FARB - BTIE,136260,1502,2657,10622,10574
2,1,15.01.17,2059,2,12,478,0,BEZI,15.01.17,25458,25422,25470,25428,13,2556,0,STAU,15.01.17,25548,25499,25638,25628,8424,42738,1,1,1,FARB - BTIE,136260,1306,1502,12780,10622
2,1,15.01.17,2059,2,11,1357,0,KALK,15.01.17,25374,25342,25392,25364,12,478,0,BEZI,15.01.17,25458,25422,25470,25428,8424,42738,1,1,1,FARB - BTIE,136260,1906,1306,10760,12780
2,1,15.01.17,2059,2,10,1579,0,LOCH,15.01.17,25290,25281,25308,25290,11,1357,0,KALK,15.01.17,25374,25342,25392,25364,8424,42738,1,1,1,FARB - BTIE,136260,2248,1906,10559,10760
2,1,15.01.17,2059,2,9,3019,0,ZYPR,15.01.17,25236,25236,25248,25242,10,1579,0,LOCH,15.01.17,25290,25281,25308,25290,8424,42738,1,1,1,FARB - BTIE,136260,2250,2248,10570,10559
2,1,15.01.17,2059,2,8,48,0,ALBP,15.01.17,25158,25171,25182,25195,9,3019,0,ZYPR,15.01.17,25236,25236,25248,25242,8424,42738,1,1,1,FARB - BTIE,136260,1535,2250,12463,10570
2,1,15.01.17,2059,2,7,1548,0,LETG,15.01.17,25074,25088,25086,25102,8,48,0,ALBP,15.01.17,25158,25171,25182,25195,8424,42738,1,1,1,FARB - BTIE,136260,2245,1535,10550,12463
2,1,15.01.17,2059,2,6,883,0,FREI,15.01.17,25008,25029,25026,25041,7,1548,0,LETG,15.01.17,25074,25088,25086,25102,8424,42738,1,1,1,FARB - BTIE,136260,2253,2245,5122,10550
2,1,15.01.17,2059,2,5,1364,0,KAPP,15.01.17,24936,24961,24948,24975,6,883,0,FREI,15.01.17,25008,25029,25026,25041,8424,42738,1,1,1,FARB - BTIE,136260,2244,2253,10576,5122
2,1,15.01.17,2059,2,4,1026,0,GRIM,15.01.17,24852,24885,24864,24899,5,1364,0,KAPP,15.01.17,24936,24961,24948,24975,8424,42738,1,1,1,FARB - BTIE,136260,2770,2244,10571,10576
2,1,15.01.17,2059,2,3,1570,0,LIND,15.01.17,24786,24830,24804,24842,4,1026,0,GRIM,15.01.17,24852,24885,24864,24899,8424,42738,1,1,1,FARB - BTIE,136260,2535,2770,10537,10571
2,1,15.01.17,2059,2,2,137,0,BACH,15.01.17,24732,24792,24744,24797,3,1570,0,LIND,15.01.17,24786,24830,24804,24842,8424,42738,1,1,1,FARB - BTIE,136260,2818,2535,12583,10537
2,1,15.01.17,2059,2,1,821,0,FARB,15.01.17,24690,24744,24690,24744,2,137,0,BACH,15.01.17,24732,24792,24744,24797,8424,42738,1,1,1,FARB - BTIE,136260,1310,2818,10578,12583
2,1,15.01.17,3056,3,7,1548,0,LETG,15.01.17,25974,25980,25986,25989,8,48,0,ALBP,15.01.17,26058,26063,26082,26085,8452,42738,1,1,1,FARB - BTIE,135319,2245,1535,10550,12463
2,1,15.01.17,3056,3,6,883,0,FREI,15.01.17,25908,25914,25926,25924,7,1548,0,LETG,15.01.17,25974,25980,25986,25989,8452,42738,1,1,1,FARB - BTIE,135319,2253,2245,5122,10550
2,1,15.01.17,3056,3,5,1364,0,KAPP,15.01.17,25836,25832,25848,25844,6,883,0,FREI,15.01.17,25908,25914,25926,25924,8452,42738,1,1,1,FARB - BTIE,135319,2244,2253,10576,5122
2,1,15.01.17,3056,3,4,1026,0,GRIM,15.01.17,25752,25749,25764,25758,5,1364,0,KAPP,15.01.17,25836,25832,25848,25844,8452,42738,1,1,1,FARB - BTIE,135319,2770,2244,10571,10576
2,1,15.01.17,3056,3,3,1570,0,LIND,15.01.17,25686,25701,25704,25703,4,1026,0,GRIM,15.01.17,25752,25749,25764,25758,8452,42738,1,1,1,FARB - BTIE,135319,2535,2770,10537,10571
2,1,15.01.17,3056,3,2,137,0,BACH,15.01.17,25632,25656,25644,25658,3,1570,0,LIND,15.01.17,25686,25701,25704,25703,8452,42738,1,1,1,FARB - BTIE,135319,2818,2535,12583,10537
2,1,15.01.17,3056,3,1,821,0,FARB,15.01.17,25590,25590,25590,25590,2,137,0,BACH,15.01.17,25632,25656,25644,25658,8452,42738,1,1,1,FARB - BTIE,135319,1310,2818,10578,12583
2,1,15.01.17,3056,3,22,1286,0,HOES,15.01.17,27246,27177,27258,27195,23,917,0,FROE,15.01.17,27312,27249,27324,27261,8452,42738,1,1,1,FARB - BTIE,135319,2615,2680,5964,10545
2,1,15.01.17,3056,3,21,832,0,FELD,15.01.17,27186,27110,27198,27116,22,1286,0,HOES,15.01.17,27246,27177,27258,27195,8452,42738,1,1,1,FARB - BTIE,135319,2689,2615,10560,5964
2,1,15.01.17,3056,3,20,1456,0,KRES,15.01.17,27114,27051,27126,27065,21,832,0,FELD,15.01.17,27186,27110,27198,27116,8452,42738,1,1,1,FARB - BTIE,135319,2612,2689,10577,10560
2,1,15.01.17,3056,3,19,1845,0,OPER,15.01.17,27048,26996,27066,27012,20,1456,0,KRES,15.01.17,27114,27051,27126,27065,8452,42738,1,1,1,FARB - BTIE,135319,2104,2612,10538,10577
2,1,15.01.17,3056,3,18,440,0,BELL,15.01.17,26946,26898,26976,26939,19,1845,0,OPER,15.01.17,27048,26996,27066,27012,8452,42738,1,1,1,FARB - BTIE,135319,1565,2104,12485,10538
2,1,15.01.17,3056,3,17,615,0,BURK,15.01.17,26850,26832,26868,26838,18,440,0,BELL,15.01.17,26946,26898,26976,26939,8452,42738,1,1,1,FARB - BTIE,135319,2590,1565,12843,12485
2,1,15.01.17,3056,3,16,601,0,BOES,15.01.17,26760,26755,26772,26764,17,615,0,BURK,15.01.17,26850,26832,26868,26838,8452,42738,1,1,1,FARB - BTIE,135319,2228,2590,12823,12843
2,1,15.01.17,3056,3,15,1861,0,PARA,15.01.17,26700,26703,26718,26712,16,601,0,BOES,15.01.17,26760,26755,26772,26764,8452,42738,1,1,1,FARB - BTIE,135319,1528,2228,12584,12823
2,1,15.01.17,3056,3,14,2396,0,SIHS,15.01.17,26616,26601,26628,26612,15,1861,0,PARA,15.01.17,26700,26703,26718,26712,8452,42738,1,1,1,FARB - BTIE,135319,2657,1528,10574,12584
2,1,15.01.17,3056,3,13,2556,0,STAU,15.01.17,26448,26442,26538,26483,14,2396,0,SIHS,15.01.17,26616,26601,26628,26612,8452,42738,1,1,1,FARB - BTIE,135319,1502,2657,10622,10574
2,1,15.01.17,3056,3,12,478,0,BEZI,15.01.17,26358,26359,26370,26369,13,2556,0,STAU,15.01.17,26448,26442,26538,26483,8452,42738,1,1,1,FARB - BTIE,135319,1306,1502,12780,10622
2,1,15.01.17,3056,3,11,1357,0,KALK,15.01.17,26274,26273,26292,26297,12,478,0,BEZI,15.01.17,26358,26359,26370,26369,8452,42738,1,1,1,FARB - BTIE,135319,1906,1306,10760,12780
2,1,15.01.17,3056,3,10,1579,0,LOCH,15.01.17,26190,26194,26208,26207,11,1357,0,KALK,15.01.17,26274,26273,26292,26297,8452,42738,1,1,1,FARB - BTIE,135319,2248,1906,10559,10760
2,1,15.01.17,3056,3,9,3019,0,ZYPR,15.01.17,26136,26137,26148,26150,10,1579,0,LOCH,15.01.17,26190,26194,26208,26207,8452,42738,1,1,1,FARB - BTIE,135319,2250,2248,10570,10559
2,1,15.01.17,3056,3,8,48,0,ALBP,15.01.17,26058,26063,26082,26085,9,3019,0,ZYPR,15.01.17,26136,26137,26148,26150,8452,42738,1,1,1,FARB - BTIE,135319,1535,2250,12463,10570
2,1,15.01.17,3004,5,11,1357,0,KALK,15.01.17,27174,27282,27192,27293,12,478,0,BEZI,15.01.17,27258,27352,27270,27368,8509,42738,1,1,1,FARB - BTIE,135232,1906,1306,10760,12780
2,1,15.01.17,3004,5,10,1579,0,LOCH,15.01.17,27090,27195,27108,27204,11,1357,0,KALK,15.01.17,27174,27282,27192,27293,8509,42738,1,1,1,FARB - BTIE,135232,2248,1906,10559,10760
2,1,15.01.17,3004,5,9,3019,0,ZYPR,15.01.17,27036,27139,27048,27149,10,1579,0,LOCH,15.01.17,27090,27195,27108,27204,8509,42738,1,1,1,FARB - BTIE,135232,2250,2248,10570,10559
2,1,15.01.17,3004,5,8,48,0,ALBP,15.01.17,26958,27073,26982,27088,9,3019,0,ZYPR,15.01.17,27036,27139,27048,27149,8509,42738,1,1,1,FARB - BTIE,135232,1535,2250,12463,10570
2,1,15.01.17,3004,5,7,1548,0,LETG,15.01.17,26874,26988,26886,26998,8,48,0,ALBP,15.01.17,26958,27073,26982,27088,8509,42738,1,1,1,FARB - BTIE,135232,2245,1535,10550,12463
2,1,15.01.17,3004,5,6,883,0,FREI,15.01.17,26808,26924,26826,26935,7,1548,0,LETG,15.01.17,26874,26988,26886,26998,8509,42738,1,1,1,FARB - BTIE,135232,2253,2245,5122,10550
2,1,15.01.17,3004,5,5,1364,0,KAPP,15.01.17,26736,26852,26748,26863,6,883,0,FREI,15.01.17,26808,26924,26826,26935,8509,42738,1,1,1,FARB - BTIE,135232,2244,2253,10576,5122
2,1,15.01.17,3004,5,4,1026,0,GRIM,15.01.17,26652,26769,26664,26781,5,1364,0,KAPP,15.01.17,26736,26852,26748,26863,8509,42738,1,1,1,FARB - BTIE,135232,2770,2244,10571,10576
2,1,15.01.17,3004,5,3,1570,0,LIND,15.01.17,26586,26709,26604,26719,4,1026,0,GRIM,15.01.17,26652,26769,26664,26781,8509,42738,1,1,1,FARB - BTIE,135232,2535,2770,10537,10571
2,1,15.01.17,3004,5,2,137,0,BACH,15.01.17,26532,26649,26544,26659,3,1570,0,LIND,15.01.17,26586,26709,26604,26719,8509,42738,1,1,1,FARB - BTIE,135232,2818,2535,12583,10537
2,1,15.01.17,3004,5,1,821,0,FARB,15.01.17,26490,26586,26490,26586,2,137,0,BACH,15.01.17,26532,26649,26544,26659,8509,42738,1,1,1,FARB - BTIE,135232,1310,2818,10578,12583
2,1,15.01.17,2076,6,24,2907,0,WILD,15.01.17,24666,24706,24678,24716,25,3041,0,BTIE,15.01.17,24750,24785,24750,25401,8542,42738,1,1,1,FARB - BTIE,135780,2651,2788,10566,12775
2,1,15.01.17,2076,6,23,917,0,FROE,15.01.17,24612,24662,24624,24666,24,2907,0,WILD,15.01.17,24666,24706,24678,24716,8542,42738,1,1,1,FARB - BTIE,135780,2680,2651,10545,10566
2,1,15.01.17,2076,6,22,1286,0,HOES,15.01.17,24546,24581,24558,24594,23,917,0,FROE,15.01.17,24612,24662,24624,24666,8542,42738,1,1,1,FARB - BTIE,135780,2615,2680,5964,10545
2,1,15.01.17,2076,6,21,832,0,FELD,15.01.17,24486,24516,24498,24531,22,1286,0,HOES,15.01.17,24546,24581,24558,24594,8542,42738,1,1,1,FARB - BTIE,135780,2689,2615,10560,5964
2,1,15.01.17,2076,6,20,1456,0,KRES,15.01.17,24414,24439,24426,24452,21,832,0,FELD,15.01.17,24486,24516,24498,24531,8542,42738,1,1,1,FARB - BTIE,135780,2612,2689,10577,10560
2,1,15.01.17,2076,6,19,1845,0,OPER,15.01.17,24348,24374,24366,24390,20,1456,0,KRES,15.01.17,24414,24439,24426,24452,8542,42738,1,1,1,FARB - BTIE,135780,2104,2612,10538,10577
2,1,15.01.17,2076,6,18,440,0,BELL,15.01.17,24246,24302,24276,24315,19,1845,0,OPER,15.01.17,24348,24374,24366,24390,8542,42738,1,1,1,FARB - BTIE,135780,1565,2104,12485,10538
2,1,15.01.17,2076,6,17,615,0,BURK,15.01.17,24150,24223,24168,24228,18,440,0,BELL,15.01.17,24246,24302,24276,24315,8542,42738,1,1,1,FARB - BTIE,135780,2590,1565,12843,12485
2,1,15.01.17,2076,6,16,601,0,BOES,15.01.17,24060,24148,24072,24158,17,615,0,BURK,15.01.17,24150,24223,24168,24228,8542,42738,1,1,1,FARB - BTIE,135780,2228,2590,12823,12843
2,1,15.01.17,2076,6,15,1861,0,PARA,15.01.17,24000,24075,24018,24099,16,601,0,BOES,15.01.17,24060,24148,24072,24158,8542,42738,1,1,1,FARB - BTIE,135780,1528,2228,12584,12823
2,1,15.01.17,2076,6,14,2396,0,SIHS,15.01.17,23916,23950,23928,23981,15,1861,0,PARA,15.01.17,24000,24075,24018,24099,8542,42738,1,1,1,FARB - BTIE,135780,2657,1528,10574,12584
2,1,15.01.17,2076,6,13,2556,0,STAU,15.01.17,23748,23805,23838,23865,14,2396,0,SIHS,15.01.17,23916,23950,23928,23981,8542,42738,1,1,1,FARB - BTIE,135780,1502,2657,10622,10574
2,1,15.01.17,2076,6,12,478,0,BEZI,15.01.17,23658,23709,23670,23721,13,2556,0,STAU,15.01.17,23748,23805,23838,23865,8542,42738,1,1,1,FARB - BTIE,135780,1306,1502,12780,10622
2,1,15.01.17,2076,6,11,1357,0,KALK,15.01.17,23574,23618,23592,23639,12,478,0,BEZI,15.01.17,23658,23709,23670,23721,8542,42738,1,1,1,FARB - BTIE,135780,1906,1306,10760,12780
2,1,15.01.17,2076,6,10,1579,0,LOCH,15.01.17,23490,23550,23508,23559,11,1357,0,KALK,15.01.17,23574,23618,23592,23639,8542,42738,1,1,1,FARB - BTIE,135780,2248,1906,10559,10760
2,1,15.01.17,2076,6,9,3019,0,ZYPR,15.01.17,23436,23493,23448,23503,10,1579,0,LOCH,15.01.17,23490,23550,23508,23559,8542,42738,1,1,1,FARB - BTIE,135780,2250,2248,10570,10559
2,1,15.01.17,2076,6,8,48,0,ALBP,15.01.17,23358,23423,23382,23437,9,3019,0,ZYPR,15.01.17,23436,23493,23448,23503,8542,42738,1,1,1,FARB - BTIE,135780,1535,2250,12463,10570
2,1,15.01.17,2076,6,7,1548,0,LETG,15.01.17,23274,23334,23286,23346,8,48,0,ALBP,15.01.17,23358,23423,23382,23437,8542,42738,1,1,1,FARB - BTIE,135780,2245,1535,10550,12463
2,1,15.01.17,2076,6,6,883,0,FREI,15.01.17,23208,23269,23226,23282,7,1548,0,LETG,15.01.17,23274,23334,23286,23346,8542,42738,1,1,1,FARB - BTIE,135780,2253,2245,5122,10550
2,1,15.01.17,2076,6,5,1364,0,KAPP,15.01.17,23136,23198,23148,23208,6,883,0,FREI,15.01.17,23208,23269,23226,23282,8542,42738,1,1,1,FARB - BTIE,135780,2244,2253,10576,5122
2,1,15.01.17,2076,6,4,1026,0,GRIM,15.01.17,23052,23109,23064,23124,5,1364,0,KAPP,15.01.17,23136,23198,23148,23208,8542,42738,1,1,1,FARB - BTIE,135780,2770,2244,10571,10576
2,1,15.01.17,2076,6,3,1570,0,LIND,15.01.17,22986,23038,23004,23059,4,1026,0,GRIM,15.01.17,23052,23109,23064,23124,8542,42738,1,1,1,FARB - BTIE,135780,2535,2770,10537,10571
2,1,15.01.17,2076,6,2,137,0,BACH,15.01.17,22932,22977,22944,22986,3,1570,0,LIND,15.01.17,22986,23038,23004,23059,8542,42738,1,1,1,FARB - BTIE,135780,2818,2535,12583,10537
2,1,15.01.17,2076,6,1,821,0,FARB,15.01.17,22890,22919,22890,22919,2,137,0,BACH,15.01.17,22932,22977,22944,22986,8542,42738,1,1,1,FARB - BTIE,135780,1310,2818,10578,12583
2,1,15.01.17,3004,5,24,2907,0,WILD,15.01.17,23766,23765,23778,23776,25,3041,0,BTIE,15.01.17,23850,23846,23850,24433,8507,42738,1,1,1,FARB - BTIE,135232,2651,2788,10566,12775
2,1,15.01.17,3004,5,23,917,0,FROE,15.01.17,23712,23712,23724,23721,24,2907,0,WILD,15.01.17,23766,23765,23778,23776,8507,42738,1,1,1,FARB - BTIE,135232,2680,2651,10545,10566
2,1,15.01.17,3004,5,22,1286,0,HOES,15.01.17,23646,23642,23658,23653,23,917,0,FROE,15.01.17,23712,23712,23724,23721,8507,42738,1,1,1,FARB - BTIE,135232,2615,2680,5964,10545
2,1,15.01.17,3004,5,21,832,0,FELD,15.01.17,23586,23584,23598,23593,22,1286,0,HOES,15.01.17,23646,23642,23658,23653,8507,42738,1,1,1,FARB - BTIE,135232,2689,2615,10560,5964
2,1,15.01.17,3004,5,20,1456,0,KRES,15.01.17,23514,23512,23526,23517,21,832,0,FELD,15.01.17,23586,23584,23598,23593,8507,42738,1,1,1,FARB - BTIE,135232,2612,2689,10577,10560
2,1,15.01.17,3004,5,19,1845,0,OPER,15.01.17,23448,23452,23466,23466,20,1456,0,KRES,15.01.17,23514,23512,23526,23517,8507,42738,1,1,1,FARB - BTIE,135232,2104,2612,10538,10577
2,1,15.01.17,3004,5,18,440,0,BELL,15.01.17,23346,23375,23376,23387,19,1845,0,OPER,15.01.17,23448,23452,23466,23466,8507,42738,1,1,1,FARB - BTIE,135232,1565,2104,12485,10538
2,1,15.01.17,3004,5,17,615,0,BURK,15.01.17,23250,23298,23268,23307,18,440,0,BELL,15.01.17,23346,23375,23376,23387,8507,42738,1,1,1,FARB - BTIE,135232,2590,1565,12843,12485
2,1,15.01.17,3004,5,16,601,0,BOES,15.01.17,23160,23218,23172,23229,17,615,0,BURK,15.01.17,23250,23298,23268,23307,8507,42738,1,1,1,FARB - BTIE,135232,2228,2590,12823,12843
2,1,15.01.17,3004,5,15,1861,0,PARA,15.01.17,23100,23161,23118,23173,16,601,0,BOES,15.01.17,23160,23218,23172,23229,8507,42738,1,1,1,FARB - BTIE,135232,1528,2228,12584,12823
2,1,15.01.17,3004,5,14,2396,0,SIHS,15.01.17,23016,23066,23028,23071,15,1861,0,PARA,15.01.17,23100,23161,23118,23173,8507,42738,1,1,1,FARB - BTIE,135232,2657,1528,10574,12584
2,1,15.01.17,3004,5,13,2556,0,STAU,15.01.17,22848,22919,22938,22952,14,2396,0,SIHS,15.01.17,23016,23066,23028,23071,8507,42738,1,1,1,FARB - BTIE,135232,1502,2657,10622,10574
2,1,15.01.17,3004,5,12,478,0,BEZI,15.01.17,22758,22818,22770,22822,13,2556,0,STAU,15.01.17,22848,22919,22938,22952,8507,42738,1,1,1,FARB - BTIE,135232,1306,1502,12780,10622
2,1,15.01.17,3004,5,11,1357,0,KALK,15.01.17,22674,22748,22692,22758,12,478,0,BEZI,15.01.17,22758,22818,22770,22822,8507,42738,1,1,1,FARB - BTIE,135232,1906,1306,10760,12780
2,1,15.01.17,3004,5,10,1579,0,LOCH,15.01.17,22590,22666,22608,22674,11,1357,0,KALK,15.01.17,22674,22748,22692,22758,8507,42738,1,1,1,FARB - BTIE,135232,2248,1906,10559,10760
2,1,15.01.17,3056,3,24,2907,0,WILD,15.01.17,22866,22799,22878,22803,25,3041,0,BTIE,15.01.17,22950,22864,22950,23538,8450,42738,1,1,1,FARB - BTIE,135319,2651,2788,10566,12775
