nouniquestr,method,company,measurements,trialn
KFFJU,ac,CTS,0.573012746036189,75
UXWCP,ac,CTS,0.202043755124087,21
BkTbV,em,HTC,0.449470520890256,50
IfUdF,em,CTS,0.608856816301116,97
ZuRoI,ac,TUW,0.445335540673945,91
eRuYh,mk,TUW,0.905066034191464,85
aKTdT,em,TUW,0.11226564293684,93
NTUkO,em,CTS,0.615707291789713,91
KtCpK,ac,HTC,0.06929497871334,77
PhTYU,zf,HTC,0.798979504715966,71
KFFJU,mk,HTC,0.100673433178163,78
UXWCP,em,CTS,0.82568506484288,70
BkTbV,zf,CTS,0.615300876457744,15
IfUdF,mk,TUW,0.063607506987618,33
ZuRoI,zf,HTC,0.613156151232334,30
eRuYh,ac,CTS,0.997746781645535,38
aKTdT,zf,CTS,0.244786668758193,16
NTUkO,em,CTS,0.004502647603806,50
KtCpK,zf,TUW,0.047423411189182,64
PhTYU,mk,CTS,0.78730636199845,79
KFFJU,mk,HTC,0.983069238748722,40
UXWCP,em,CTS,0.513762428656717,62
BkTbV,mk,CTS,0.319552390545666,32
IfUdF,zf,HTC,0.113030368876436,29
ZuRoI,em,TUW,0.916939840512923,33
eRuYh,em,HTC,0.178436998718398,4
aKTdT,mk,CTS,0.917876738839829,88
NTUkO,mk,HTC,0.08420599931615,14
KtCpK,ac,HTC,0.729164305264607,14
PhTYU,mk,TUW,0.248107038049457,21
KFFJU,mk,HTC,0.508781805196573,40
UXWCP,zf,CTS,0.109125401166734,50
BkTbV,ac,TUW,0.401409020627888,56
IfUdF,ac,HTC,0.712028802345447,22
ZuRoI,zf,HTC,0.484976278738245,3
eRuYh,em,CTS,0.898871877967355,85
aKTdT,ac,HTC,0.022739534255054,35
NTUkO,em,HTC,0.192513751177499,89
KtCpK,em,TUW,0.718363525905929,47
PhTYU,mk,CTS,0.938403417044236,93
KFFJU,ac,HTC,0.88291483328083,31
UXWCP,ac,CTS,0.812970204243147,42
BkTbV,em,TUW,0.12393668190332,35
IfUdF,zf,HTC,0.873892326333158,7
ZuRoI,mk,HTC,0.533501061326858,5
eRuYh,zf,HTC,0.402879656682538,89
aKTdT,ac,HTC,0.400022718196024,42
NTUkO,mk,CTS,0.623852244228027,47
KtCpK,em,HTC,0.096557783641933,65
PhTYU,zf,HTC,0.45310927477024,78
KFFJU,zf,CTS,0.648568802818582,23
UXWCP,em,CTS,0.016998573269681,86
BkTbV,zf,TUW,0.268218087364798,67
IfUdF,mk,HTC,0.706471366079484,20
ZuRoI,mk,CTS,0.784078892320453,52
eRuYh,ac,TUW,0.422799698904502,29
aKTdT,em,HTC,0.418705329197092,45
NTUkO,zf,TUW,0.096692493700048,10
KtCpK,ac,HTC,0.565404656527028,95
PhTYU,mk,CTS,0.852213045497441,20
KFFJU,ac,CTS,0.711941000419809,34
UXWCP,zf,CTS,0.052700227555201,52
BkTbV,zf,HTC,0.500732036842014,59
IfUdF,em,HTC,0.45805141670264,56
ZuRoI,ac,TUW,0.095223731901817,49
eRuYh,zf,HTC,0.45238231836714,32
aKTdT,mk,HTC,0.162083928857512,10
NTUkO,ac,TUW,0.869517601789807,50
KtCpK,ac,CTS,0.245592159337761,3
PhTYU,ac,HTC,0.011391036606923,42
KFFJU,zf,TUW,0.548966353027353,70
UXWCP,zf,TUW,0.391804594069231,52
BkTbV,mk,TUW,0.953605464870266,90
IfUdF,ac,TUW,0.061780863341031,91
ZuRoI,em,TUW,0.875792297335847,9
eRuYh,ac,TUW,0.10585417006813,67
aKTdT,em,TUW,0.837431286313158,72
NTUkO,em,TUW,0.148369111917129,49
KtCpK,ac,CTS,0.604568556174798,3
PhTYU,mk,CTS,0.239950784832527,51
KFFJU,zf,CTS,0.876012419706772,80
UXWCP,mk,CTS,0.079722593014598,83
BkTbV,ac,HTC,0.191019742889433,64
IfUdF,ac,CTS,0.780676375331867,34
ZuRoI,mk,HTC,0.60094460500098,3
eRuYh,mk,CTS,0.400433258195483,50
aKTdT,zf,CTS,0.621616310203208,23
NTUkO,em,CTS,0.148562638444232,52
KtCpK,em,CTS,0.824926773914829,41
PhTYU,mk,CTS,0.286328489604383,97
KFFJU,em,CTS,0.869949744377677,7
UXWCP,zf,HTC,0.048424198447605,81
BkTbV,ac,CTS,0.098880932284872,54
IfUdF,mk,CTS,0.400595013956966,66
ZuRoI,ac,TUW,0.159271843231235,72
eRuYh,zf,CTS,0.18845173907152,96
aKTdT,em,HTC,0.166255422366336,96
NTUkO,em,CTS,0.211084774403108,68
KtCpK,ac,HTC,0.097841324395933,1
PhTYU,ac,CTS,0.668028367566868,88
KFFJU,em,CTS,0.795775542569613,96
UXWCP,mk,TUW,0.963093028387967,60
BkTbV,zf,TUW,0.472451892786364,85
IfUdF,em,CTS,0.781633918147441,61
ZuRoI,mk,TUW,0.104405547073207,77
eRuYh,zf,HTC,0.928674704718831,77
aKTdT,mk,HTC,0.063638926533664,65
NTUkO,ac,CTS,0.985051997522871,53
KtCpK,em,TUW,0.716579817841594,65
PhTYU,ac,HTC,0.707069685917529,60
KFFJU,em,TUW,0.090627110280393,35
UXWCP,em,CTS,0.362781790024843,74
BkTbV,zf,HTC,0.903894531659016,60
IfUdF,ac,CTS,0.69698659817965,66
ZuRoI,ac,TUW,0.510335027971505,5
eRuYh,em,HTC,0.028004904357674,37
aKTdT,ac,HTC,0.773693639025128,60
NTUkO,zf,HTC,0.619331306259984,92
KtCpK,ac,TUW,0.864154093296071,53
PhTYU,em,CTS,0.514878357636957,31
KFFJU,zf,HTC,0.055209789949931,59
UXWCP,ac,HTC,0.558954208249824,63
BkTbV,em,TUW,0.772391711624307,48
IfUdF,ac,TUW,0.063872327667076,90
ZuRoI,zf,TUW,0.494509866471035,52
eRuYh,em,CTS,0.160600126834175,36
aKTdT,ac,HTC,0.797103696698246,69
NTUkO,zf,CTS,0.353087704950721,27
KtCpK,zf,HTC,0.303838457847146,36
PhTYU,mk,TUW,0.645608653659438,61
KFFJU,zf,TUW,0.350482672050852,7
UXWCP,zf,TUW,0.688915384231544,52
BkTbV,zf,CTS,0.33096017094956,46
IfUdF,em,TUW,0.064132753239057,94
ZuRoI,ac,HTC,0.227306227283952,23
eRuYh,zf,HTC,0.515948365485574,31
aKTdT,mk,TUW,0.378515230650057,62
NTUkO,mk,CTS,0.400876184516793,81
KtCpK,em,HTC,0.167908618768418,19
PhTYU,zf,CTS,0.59862979259779,24
KFFJU,em,TUW,0.50777924611655,90
UXWCP,ac,CTS,0.481893065995829,36
BkTbV,em,HTC,0.33299183058876,5
IfUdF,ac,TUW,0.710395058905395,44
ZuRoI,mk,TUW,0.671111285815092,42
eRuYh,mk,CTS,0.533874998849912,78
aKTdT,mk,HTC,0.943392234185347,73
NTUkO,zf,CTS,0.172313182765672,7
KtCpK,em,CTS,0.661634303858989,86
PhTYU,ac,HTC,0.850716686544564,25
KFFJU,mk,HTC,0.413753768452821,16
UXWCP,zf,HTC,0.801225003617756,5
BkTbV,em,TUW,0.704557099709081,41
IfUdF,mk,HTC,0.229111693830122,77
ZuRoI,zf,HTC,0.989753653771057,85
eRuYh,zf,TUW,0.764113763347929,30
aKTdT,mk,CTS,0.268205057742519,67
NTUkO,zf,TUW,0.494199614492795,26
KtCpK,mk,TUW,0.086495459573708,55
PhTYU,zf,TUW,0.097822383642928,24
KFFJU,mk,HTC,0.17244737344332,38
UXWCP,mk,HTC,0.870150345925366,6
BkTbV,em,CTS,0.450203862555421,38
IfUdF,em,TUW,0.139234679419031,80
ZuRoI,mk,HTC,0.701710319750097,65
eRuYh,ac,CTS,0.934830239994064,27
aKTdT,ac,TUW,0.637545298842086,70
NTUkO,ac,CTS,0.659226323259002,30
KtCpK,mk,CTS,0.679702540180872,67
PhTYU,em,HTC,0.748121721109833,0
KFFJU,zf,TUW,0.185444609196296,46
UXWCP,em,TUW,0.181075000951632,39
BkTbV,ac,CTS,0.588023895339918,66
IfUdF,em,HTC,0.503705145315078,7
ZuRoI,ac,HTC,0.984450041481905,51
eRuYh,mk,TUW,0.058993599529499,71
aKTdT,zf,TUW,0.689291762987063,13
NTUkO,em,HTC,0.57439249353364,24
KtCpK,ac,HTC,0.01378256473953,81
PhTYU,zf,TUW,0.079518145729132,13
KFFJU,em,CTS,0.510028908338724,25
UXWCP,mk,TUW,0.83644975266146,0
BkTbV,zf,TUW,0.769894204964176,23
IfUdF,ac,TUW,0.604970377840278,37
ZuRoI,em,TUW,0.872175563531967,86
eRuYh,ac,HTC,0.469744674023514,26
aKTdT,zf,HTC,0.53535684171005,90
NTUkO,mk,TUW,0.739211193313851,76
KtCpK,zf,TUW,0.938046749996017,61
PhTYU,ac,HTC,0.357513924492142,28
KFFJU,ac,HTC,0.567431442549571,83
UXWCP,ac,CTS,0.604482279988548,65
BkTbV,em,CTS,0.196336032876411,15
IfUdF,mk,CTS,0.281988367198779,69
ZuRoI,zf,CTS,0.410597177862589,5
eRuYh,zf,HTC,0.066450079047453,44
aKTdT,ac,CTS,0.897517704805705,60
NTUkO,zf,CTS,0.229589149315628,76
KtCpK,mk,CTS,0.586835946526094,62
PhTYU,mk,HTC,0.216366993777363,33
KFFJU,zf,TUW,0.127702394739849,90
UXWCP,em,TUW,0.108464159618023,90
BkTbV,em,TUW,0.445735270200002,6
IfUdF,ac,HTC,0.016311109125043,50
ZuRoI,em,TUW,0.104995624599879,40
eRuYh,zf,HTC,0.569609218295323,67
aKTdT,em,HTC,0.075227803150396,49
NTUkO,ac,TUW,0.674982492965496,70
KtCpK,mk,CTS,0.279299119213847,87
PhTYU,em,TUW,0.632702881782463,55
KFFJU,mk,CTS,0.090615083595295,38
UXWCP,ac,TUW,0.820197671392238,55
BkTbV,em,TUW,0.210388034504195,14
IfUdF,em,CTS,0.468771112712153,52
ZuRoI,em,TUW,0.96303048553218,53
eRuYh,zf,CTS,0.160417827553156,48
aKTdT,ac,HTC,0.593256099609751,45
NTUkO,ac,HTC,0.603950716589593,15
KtCpK,em,HTC,0.511549163626768,22
PhTYU,ac,CTS,0.867219133334124,29
KFFJU,em,HTC,0.138869973656721,99
UXWCP,ac,HTC,0.653034395380323,33
BkTbV,em,CTS,0.941555316303023,99
IfUdF,em,TUW,0.974405892881259,90
ZuRoI,mk,TUW,0.013150036236777,6
eRuYh,ac,TUW,0.112092739022311,89
aKTdT,mk,TUW,0.03907615194661,59
NTUkO,mk,HTC,0.725716345196821,83
KtCpK,zf,CTS,0.987325672267048,42
PhTYU,ac,CTS,0.0578684079775,39
KFFJU,ac,CTS,0.296933646986199,8
UXWCP,zf,HTC,0.663053104269334,82
BkTbV,mk,CTS,0.547042154761658,91
IfUdF,ac,TUW,0.481139931207292,14
ZuRoI,zf,TUW,0.74009247530779,16
eRuYh,ac,HTC,0.793357886368747,2
aKTdT,ac,HTC,0.029720246893853,94
NTUkO,mk,CTS,0.107960179678347,10
KtCpK,ac,CTS,0.066030873716718,13
PhTYU,zf,HTC,0.014922529229401,8
KFFJU,zf,HTC,0.567590032155071,93
UXWCP,ac,CTS,0.216768703316023,31
BkTbV,mk,CTS,0.389491148937263,42
IfUdF,ac,HTC,0.651396992607561,27
ZuRoI,zf,HTC,0.325826832482448,75
eRuYh,mk,CTS,0.909671612994563,95
aKTdT,mk,HTC,0.140827385718628,34
NTUkO,zf,TUW,0.971737236910277,55
KtCpK,zf,TUW,0.268911095372362,41
PhTYU,zf,CTS,0.458046743255934,45
KFFJU,em,TUW,0.288815231251476,96
UXWCP,em,TUW,0.854660289722652,76
BkTbV,mk,CTS,0.4986330730276,72
IfUdF,mk,CTS,0.892269780144313,25
ZuRoI,mk,HTC,0.427899008765222,99
eRuYh,em,CTS,0.501169845359859,15
aKTdT,zf,TUW,0.835562771292296,96
NTUkO,ac,CTS,0.59825471536834,76
KtCpK,mk,CTS,0.404600564952913,49
PhTYU,ac,HTC,0.113268275023407,89
KFFJU,ac,TUW,0.296338825603167,50
UXWCP,mk,HTC,0.032368066587669,7
BkTbV,em,HTC,0.200619020665695,44
IfUdF,em,CTS,0.953878344028683,19
ZuRoI,mk,CTS,0.159767059736339,70
eRuYh,mk,HTC,0.80611073825945,16
aKTdT,zf,HTC,0.393296182904829,26
NTUkO,em,CTS,0.962169633105752,25
KtCpK,ac,CTS,0.59435192252887,69
PhTYU,ac,TUW,0.247185599523423,99
KFFJU,zf,HTC,0.771803070963515,57
UXWCP,em,TUW,0.577665061136318,20
BkTbV,mk,CTS,0.275546943044272,92
IfUdF,em,TUW,0.711653674759724,76
ZuRoI,zf,CTS,0.439904482066629,51
eRuYh,zf,TUW,0.581903774838675,23
aKTdT,zf,CTS,0.257917854802168,85
NTUkO,zf,CTS,0.423019035837425,70
KtCpK,mk,TUW,0.209717600184613,56
PhTYU,ac,HTC,0.060482929500909,68
KFFJU,em,HTC,0.015599276429651,51
UXWCP,em,TUW,0.515524350251518,17
BkTbV,mk,HTC,0.70999214447308,46
IfUdF,ac,TUW,0.965857358605875,19
ZuRoI,em,TUW,0.716046148481775,85
eRuYh,zf,TUW,0.060123099198163,57
aKTdT,em,HTC,0.660646267259317,6
NTUkO,em,HTC,0.30975187476349,73
KtCpK,mk,HTC,0.54392440560186,46
PhTYU,zf,HTC,0.806592183775813,94
KFFJU,em,HTC,0.024599004047131,22
UXWCP,ac,HTC,0.110391631112376,5
BkTbV,em,HTC,0.471917752327044,44
IfUdF,mk,TUW,0.115795210849495,52
ZuRoI,em,HTC,0.38030608514911,15
eRuYh,mk,HTC,0.243813665428393,38
aKTdT,em,HTC,0.147865527943067,31
NTUkO,mk,CTS,0.98892827586897,74
KtCpK,em,TUW,0.07049501298008,64
PhTYU,mk,HTC,0.633338544496383,4
KFFJU,em,TUW,0.130460712088985,33
UXWCP,ac,TUW,0.4294534673542,64
BkTbV,mk,CTS,0.849530045600664,55
IfUdF,mk,HTC,0.717674587497142,9
ZuRoI,zf,TUW,0.791998930059782,64
eRuYh,em,HTC,0.890406960373404,39
aKTdT,em,CTS,0.804214810212582,3
NTUkO,mk,CTS,0.580420905662968,57
KtCpK,ac,HTC,0.076084293018511,77
PhTYU,em,CTS,0.310133181647502,87
KFFJU,em,CTS,0.531524516100054,35
UXWCP,ac,HTC,0.075320184949125,30
BkTbV,zf,HTC,0.031963928330451,0
IfUdF,ac,TUW,0.926137375668244,2
ZuRoI,mk,HTC,0.317232741448258,90
eRuYh,mk,HTC,0.365955491498095,13
aKTdT,mk,CTS,0.845718166322197,83
NTUkO,ac,TUW,0.993791559841679,23
KtCpK,mk,HTC,0.165304117859262,22
PhTYU,ac,CTS,0.978214366868062,33
KFFJU,ac,TUW,0.07875364742749,93
UXWCP,mk,TUW,0.921224756620558,18
BkTbV,mk,CTS,0.418359815727911,71
IfUdF,mk,CTS,0.349962987162293,64
ZuRoI,mk,TUW,0.021472029070149,48
eRuYh,ac,TUW,0.312173677709299,2
aKTdT,mk,TUW,0.752768345766508,15
NTUkO,mk,CTS,0.86809614323893,13
KtCpK,em,TUW,0.778447760863516,16
PhTYU,mk,HTC,0.84702940731994,7
KFFJU,em,HTC,0.806845511114683,96
UXWCP,em,CTS,0.850560206949557,35
BkTbV,mk,CTS,0.039326021106551,50
IfUdF,mk,CTS,0.111646057686685,93
ZuRoI,em,HTC,0.989651378347998,77
eRuYh,zf,HTC,0.181735006760037,82
aKTdT,zf,TUW,0.750077785799075,1
NTUkO,ac,HTC,0.556512079839178,90
KtCpK,em,CTS,0.433900628421709,4
PhTYU,em,HTC,0.939791204141132,42
KFFJU,ac,CTS,0.634368338624515,38
UXWCP,mk,HTC,0.916080728040107,27
BkTbV,mk,TUW,0.623061881857071,73
IfUdF,mk,HTC,0.268740639209777,25
ZuRoI,zf,HTC,0.756012100847598,92
eRuYh,ac,TUW,0.058806384985035,76
aKTdT,zf,TUW,0.262461419583987,59
NTUkO,em,TUW,0.094565302732899,30
KtCpK,em,HTC,0.030135566868984,21
PhTYU,zf,TUW,0.466104185032471,36
KFFJU,em,TUW,0.518294308066911,52
UXWCP,ac,CTS,0.082426489906369,52
BkTbV,zf,HTC,0.286891416238673,38
IfUdF,em,TUW,0.677881892962278,3
ZuRoI,zf,TUW,0.791824133282231,45
eRuYh,zf,HTC,0.540570448301987,5
aKTdT,ac,CTS,0.426310890128836,30
NTUkO,em,HTC,0.540604950385308,64
KtCpK,em,CTS,0.036708133861896,33
PhTYU,mk,HTC,0.611486770766982,89
KFFJU,ac,HTC,0.778526954894529,73
UXWCP,mk,HTC,0.615071489384803,81
BkTbV,mk,TUW,0.050038777637399,82
IfUdF,mk,TUW,0.654165258802702,12
ZuRoI,mk,TUW,0.524506559816934,99
eRuYh,mk,HTC,0.978144374052057,52
aKTdT,mk,TUW,0.304286239541005,99
NTUkO,ac,TUW,0.576636489426263,27
KtCpK,zf,CTS,0.659330266229508,60
PhTYU,mk,CTS,0.91555869892784,33
KFFJU,zf,CTS,0.251946061847162,62
UXWCP,em,CTS,0.356739377263801,22
BkTbV,ac,CTS,0.723857692129033,32
IfUdF,em,CTS,0.587085655404861,51
ZuRoI,ac,HTC,0.752420876800661,50
eRuYh,ac,TUW,0.332695972266256,54
aKTdT,em,TUW,0.067334102158458,95
NTUkO,zf,HTC,0.094848331091654,57
KtCpK,ac,HTC,0.962289796589199,44
PhTYU,zf,HTC,0.442629090299683,67
KFFJU,ac,TUW,0.499649804502024,0
UXWCP,em,HTC,0.254127675587505,77
BkTbV,zf,HTC,0.69042657183152,65
IfUdF,zf,TUW,0.621727640233793,53
ZuRoI,em,CTS,0.829597277121164,35
eRuYh,zf,TUW,0.364707838768931,82
aKTdT,ac,HTC,0.359605580139612,38
NTUkO,em,CTS,0.783465978505502,47
KtCpK,mk,TUW,0.537920422620321,55
PhTYU,zf,TUW,0.071101026290656,95
KFFJU,zf,TUW,0.953958506650605,21
UXWCP,mk,CTS,0.186217720244071,82
BkTbV,zf,HTC,0.534313518182483,49
IfUdF,ac,CTS,0.972560423776909,99
ZuRoI,em,TUW,0.467799593888182,45
eRuYh,em,TUW,0.381134224993347,27
aKTdT,em,CTS,0.683610651752469,14
NTUkO,mk,CTS,0.678681026145276,25
KtCpK,ac,TUW,0.287769601400087,65
PhTYU,em,HTC,0.111647312954859,34
KFFJU,em,CTS,0.403399548156242,16
UXWCP,em,CTS,0.607656965205443,23
BkTbV,ac,CTS,0.251443835571068,22
IfUdF,em,CTS,0.160871935593261,48
ZuRoI,zf,TUW,0.31939089060537,17
eRuYh,em,TUW,0.350125130448773,4
aKTdT,mk,TUW,0.010598660574625,14
NTUkO,mk,CTS,0.800033860136146,57
KtCpK,mk,CTS,0.97956235225289,43
PhTYU,zf,CTS,0.157262544033631,14
KFFJU,zf,TUW,0.802489355063337,33
UXWCP,ac,TUW,0.081581718166791,87
BkTbV,zf,TUW,0.597731415157012,46
IfUdF,ac,CTS,0.810029638277563,92
ZuRoI,em,HTC,0.118357409650101,29
eRuYh,ac,TUW,0.319765913613495,83
aKTdT,mk,TUW,0.668073371776383,0
NTUkO,em,HTC,0.373374038455131,58
KtCpK,zf,TUW,0.458186871103557,40
PhTYU,mk,TUW,0.655959503819826,68
KFFJU,zf,TUW,0.382909625352883,65
UXWCP,zf,HTC,0.299781143930824,84
BkTbV,em,HTC,0.552760254874439,59
IfUdF,em,TUW,0.043915922086093,35
ZuRoI,em,HTC,0.179985088278942,10
eRuYh,ac,HTC,0.152225092774654,28
aKTdT,em,TUW,0.810520189683202,62
NTUkO,mk,CTS,0.48150171486497,59
KtCpK,zf,HTC,0.721952746649502,90
PhTYU,mk,CTS,0.466302755562271,19
KFFJU,em,HTC,0.216418686900764,52
UXWCP,mk,CTS,0.654469735518653,42
BkTbV,ac,CTS,0.52800029094045,54
IfUdF,mk,CTS,0.358180805304583,99
ZuRoI,ac,CTS,0.062037638776653,27
eRuYh,mk,CTS,0.039022369327893,32
aKTdT,ac,HTC,0.272287118403124,84
NTUkO,ac,HTC,0.330122035358529,30
KtCpK,ac,CTS,0.585362682692605,7
PhTYU,ac,TUW,0.338780307616467,53
KFFJU,ac,CTS,0.255261702100813,13
UXWCP,em,TUW,0.380807009326108,49
BkTbV,ac,CTS,0.064172654248939,61
IfUdF,mk,CTS,0.685756754723568,52
ZuRoI,mk,HTC,0.214191019015787,53
eRuYh,zf,CTS,0.642288982370845,43
aKTdT,em,TUW,0.543767478066917,45
NTUkO,zf,CTS,0.162062578850069,30
KtCpK,mk,CTS,0.611988629433091,95
PhTYU,em,CTS,0.706571092770704,83
KFFJU,em,HTC,0.747062052330278,23
UXWCP,mk,TUW,0.296507108004872,88
BkTbV,ac,TUW,0.476748223813313,69
IfUdF,ac,CTS,0.274751536793234,3
ZuRoI,mk,CTS,0.122343417833486,31
eRuYh,em,CTS,0.365714929046469,85
aKTdT,em,TUW,0.608906997478852,75
NTUkO,zf,HTC,0.818187527486699,69
KtCpK,ac,HTC,0.642318927558083,19
PhTYU,ac,CTS,0.092095313377443,6
KFFJU,zf,TUW,0.197139965581444,52
UXWCP,ac,CTS,0.261753918586977,60
BkTbV,ac,CTS,0.88051994770116,70
IfUdF,zf,HTC,0.292051022989108,3
ZuRoI,ac,TUW,0.071926407259834,97
eRuYh,mk,TUW,0.530659055747356,42
aKTdT,ac,TUW,0.968018415146212,74
NTUkO,ac,CTS,0.43721802686011,53
KtCpK,ac,TUW,0.865740647242358,52
PhTYU,zf,TUW,0.462174232403928,4
KFFJU,em,HTC,0.144363487453364,42
UXWCP,zf,HTC,0.753334592607888,54
BkTbV,zf,TUW,0.887928915163679,10
IfUdF,em,CTS,0.208029205867586,1
ZuRoI,em,HTC,0.202690526450451,23
eRuYh,mk,HTC,0.541760505604927,49
aKTdT,zf,CTS,0.660554487336389,42
NTUkO,em,TUW,0.449229963112075,24
KtCpK,mk,CTS,0.846623844718691,37
PhTYU,em,TUW,0.236163158485772,34
KFFJU,zf,TUW,0.953395166036424,65
UXWCP,ac,TUW,0.408383814839295,46
BkTbV,ac,HTC,0.443946966970839,42
IfUdF,mk,CTS,0.82921443671814,35
ZuRoI,mk,HTC,0.092559571033644,24
eRuYh,ac,HTC,0.145930755813721,2
aKTdT,ac,HTC,0.242459967551333,48
NTUkO,mk,HTC,0.164484609610071,5
KtCpK,em,HTC,0.682894717476434,53
PhTYU,zf,HTC,0.341830033345436,54
KFFJU,zf,CTS,0.411713056046161,96
UXWCP,em,HTC,0.268502832116096,57
BkTbV,ac,HTC,0.548067516945486,62
IfUdF,ac,CTS,0.739008278769338,27
ZuRoI,zf,HTC,0.706046770468466,62
eRuYh,ac,TUW,0.063072157060495,29
aKTdT,ac,HTC,0.950107523058566,20
NTUkO,ac,CTS,0.149880946175496,53
KtCpK,zf,TUW,0.782472297359259,92
PhTYU,ac,CTS,0.563715304581473,83
KFFJU,ac,TUW,0.03064370137839,0
UXWCP,zf,TUW,0.573691025066654,50
BkTbV,ac,HTC,0.513833087939129,66
IfUdF,em,TUW,0.757943873993045,66
ZuRoI,mk,HTC,0.448395427739625,3
eRuYh,zf,TUW,0.795193299145555,1
aKTdT,ac,HTC,0.802420979207071,59
NTUkO,em,TUW,0.612893490691067,71
KtCpK,mk,TUW,0.646832009037298,15
PhTYU,zf,HTC,0.785278744378444,38
KFFJU,mk,HTC,0.734142335679232,29
UXWCP,zf,CTS,0.866320922623462,20
BkTbV,ac,HTC,0.594654830842285,27
IfUdF,ac,TUW,0.551997984938995,91
ZuRoI,mk,HTC,0.207409386773284,9
eRuYh,zf,HTC,0.660446200528429,34
aKTdT,zf,TUW,0.693153915791065,83
NTUkO,mk,CTS,0.176245783695852,37
KtCpK,ac,TUW,0.59898032758279,38
PhTYU,zf,HTC,0.47909449210495,44
KFFJU,ac,CTS,0.165896074925979,12
UXWCP,zf,CTS,0.94187848903715,81
BkTbV,ac,CTS,0.897645286887045,50
IfUdF,em,HTC,0.280515627918015,92
ZuRoI,ac,TUW,0.980513335815618,64
eRuYh,zf,TUW,0.561280410678466,78
aKTdT,em,TUW,0.720383979004572,83
NTUkO,ac,HTC,0.546628734656473,30
KtCpK,ac,HTC,0.061143065362249,83
PhTYU,em,TUW,0.36614887922836,6
KFFJU,mk,HTC,0.095831704550652,51
UXWCP,zf,TUW,0.626087903209378,68
BkTbV,zf,HTC,0.095871040981076,96
IfUdF,mk,TUW,0.18239304940215,81
ZuRoI,ac,TUW,0.7114312446433,13
eRuYh,mk,HTC,0.860703738548201,21
aKTdT,mk,TUW,0.285586715799092,27
NTUkO,ac,TUW,0.134365565662287,64
KtCpK,zf,TUW,0.402951825344913,71
PhTYU,zf,TUW,0.343379373359772,5
KFFJU,em,TUW,0.866433000658325,81
UXWCP,zf,TUW,0.045868962941654,88
BkTbV,em,TUW,0.789063403218497,41
IfUdF,ac,HTC,0.839473272724796,56
ZuRoI,ac,HTC,0.913987841231288,47
eRuYh,mk,CTS,0.912237835542229,47
aKTdT,ac,TUW,0.495852807007268,88
NTUkO,zf,CTS,0.591700733786931,60
KtCpK,ac,TUW,0.963603528827484,26
PhTYU,ac,CTS,0.911720197025061,31
KFFJU,em,CTS,0.062577462880547,74
UXWCP,mk,TUW,0.121205789727612,77
BkTbV,zf,HTC,0.914303450713922,55
IfUdF,mk,HTC,0.92563136221616,37
ZuRoI,ac,HTC,0.747802920432287,73
eRuYh,zf,TUW,0.141674264349351,94
aKTdT,zf,CTS,0.863744349023101,97
NTUkO,zf,CTS,0.426332337464934,93
KtCpK,zf,HTC,0.133009306082525,55
PhTYU,mk,HTC,0.59851640294953,70
KFFJU,em,HTC,0.458549829393666,99
UXWCP,ac,HTC,0.379837023462667,12
BkTbV,em,HTC,0.072738695938148,63
IfUdF,mk,HTC,0.911294188706307,78
ZuRoI,em,HTC,0.361147871662163,56
eRuYh,ac,CTS,0.265659037054042,33
aKTdT,em,CTS,0.800846448042802,52
NTUkO,ac,CTS,0.978308425330492,67
KtCpK,em,HTC,0.315975056405503,25
PhTYU,ac,TUW,0.400652537901966,18
KFFJU,mk,HTC,0.472622262295351,6
UXWCP,em,HTC,0.232763321977622,37
BkTbV,mk,CTS,0.790994552396526,27
IfUdF,ac,HTC,0.683012198796938,51
ZuRoI,zf,CTS,0.467933035021451,45
eRuYh,em,TUW,0.058670093861055,32
aKTdT,zf,HTC,0.314633509908316,89
NTUkO,mk,TUW,0.524049416804352,23
KtCpK,zf,TUW,0.327359382688533,48
PhTYU,zf,CTS,0.047606760964455,44
KFFJU,ac,HTC,0.734714230067755,74
UXWCP,ac,HTC,0.502090102995683,51
BkTbV,em,HTC,0.695140743163281,12
IfUdF,mk,HTC,0.407364186173813,3
ZuRoI,ac,TUW,0.960778518755269,2
eRuYh,ac,TUW,0.113010348227136,30
aKTdT,ac,TUW,0.30822437759146,90
NTUkO,ac,HTC,0.801491914699129,94
KtCpK,mk,TUW,0.011816116826118,78
PhTYU,zf,TUW,0.793832789608433,5
KFFJU,mk,TUW,0.18823960207357,42
UXWCP,mk,CTS,0.937853648248432,74
BkTbV,zf,CTS,0.92127117725493,9
IfUdF,em,CTS,0.827049341153826,0
ZuRoI,ac,TUW,0.633938186392243,43
eRuYh,em,TUW,0.405678674264224,70
aKTdT,em,HTC,0.520477036902354,61
NTUkO,em,CTS,0.759977864958072,93
KtCpK,em,TUW,0.788019111226033,69
PhTYU,zf,TUW,0.53032450258627,65
KFFJU,em,TUW,0.056294237661074,86
UXWCP,em,CTS,0.937082918386992,3
BkTbV,mk,CTS,0.475854373158969,85
IfUdF,mk,TUW,0.853499912119854,26
ZuRoI,zf,CTS,0.848004983994839,63
eRuYh,ac,TUW,0.636022736115353,32
aKTdT,zf,TUW,0.433346658536874,29
NTUkO,mk,CTS,0.965842825059208,73
KtCpK,mk,TUW,0.285860404810004,88
PhTYU,em,CTS,0.49308849288556,97
KFFJU,zf,CTS,0.689610797343251,34
